timestamp,src_ip,dst_ip,src_port,dst_port,protocol,prediction,risk_score
2026-04-25 16:14:11,10.0.0.22,8.8.8.8,0,80,tcp,ATTACK,0.5417
2026-04-25 16:14:12,10.0.0.22,192.168.1.1,0,22,tcp,NORMAL,0.3442
2026-04-25 16:14:13,10.0.0.22,1.1.1.1,44321,80,tcp,NORMAL,0.3565
2026-04-25 16:14:14,192.168.1.15,192.168.1.1,60333,53,icmp,ATTACK,0.4445
2026-04-25 16:14:15,10.0.0.22,1.1.1.1,0,22,udp,ATTACK,0.7863
2026-04-25 16:14:16,10.0.0.22,192.168.1.1,0,22,icmp,NORMAL,0.3005
2026-04-25 16:14:17,192.168.1.10,10.0.0.1,60333,443,tcp,NORMAL,0.2133
2026-04-25 16:14:18,10.0.0.22,192.168.1.1,51820,3389,udp,NORMAL,0.5986
2026-04-25 16:14:19,192.168.1.10,8.8.8.8,44321,22,udp,ATTACK,0.493
2026-04-25 16:14:20,10.0.0.22,10.0.0.1,0,80,tcp,ATTACK,0.3514
2026-04-25 16:14:21,192.168.1.15,8.8.8.8,44321,22,tcp,NORMAL,0.27
2026-04-25 16:14:22,192.168.1.10,192.168.1.1,0,53,udp,NORMAL,0.4679
2026-04-25 16:14:23,192.168.1.10,192.168.1.1,44321,80,tcp,ATTACK,0.33
2026-04-25 16:14:24,10.0.0.22,1.1.1.1,44321,80,icmp,NORMAL,0.6218
2026-04-25 16:14:25,10.0.0.22,192.168.1.1,0,53,tcp,NORMAL,0.8015
2026-04-25 16:14:26,192.168.1.15,8.8.8.8,60333,53,udp,NORMAL,0.6651
2026-04-25 16:14:27,192.168.1.10,192.168.1.1,60333,53,udp,ATTACK,0.7546
2026-04-25 16:14:28,192.168.1.15,10.0.0.1,0,53,udp,NORMAL,0.1708
2026-04-25 16:14:29,172.16.0.8,192.168.1.1,0,3389,tcp,NORMAL,0.542
2026-04-25 16:14:30,172.16.0.8,10.0.0.1,0,443,icmp,NORMAL,0.6605
2026-04-25 16:14:31,192.168.1.15,8.8.8.8,44321,443,tcp,ATTACK,0.7155
2026-04-25 16:14:32,192.168.1.15,1.1.1.1,0,443,udp,NORMAL,0.581
2026-04-25 16:14:33,10.0.0.22,10.0.0.1,60333,443,icmp,NORMAL,0.2583
2026-04-25 16:14:34,192.168.1.10,10.0.0.1,51820,22,tcp,NORMAL,0.5409
2026-04-25 16:14:35,172.16.0.8,10.0.0.1,0,3389,icmp,NORMAL,0.1937
2026-04-25 16:14:36,192.168.1.10,1.1.1.1,0,53,udp,NORMAL,0.4886
2026-04-25 16:14:37,192.168.1.15,8.8.8.8,60333,53,tcp,NORMAL,0.8687
2026-04-25 16:14:38,10.0.0.22,8.8.8.8,60333,80,udp,NORMAL,0.5798
2026-04-25 16:14:39,192.168.1.15,1.1.1.1,0,3389,udp,NORMAL,0.3044
2026-04-25 16:14:40,10.0.0.22,8.8.8.8,0,3389,tcp,NORMAL,0.6101
2026-04-25 16:14:41,192.168.1.15,1.1.1.1,0,22,icmp,NORMAL,0.7546
2026-04-25 16:14:42,192.168.1.15,1.1.1.1,44321,53,icmp,NORMAL,0.7488
2026-04-25 16:14:43,10.0.0.22,8.8.8.8,51820,53,icmp,NORMAL,0.3639
2026-04-25 16:14:44,172.16.0.8,192.168.1.1,60333,53,udp,NORMAL,0.1382
2026-04-25 16:14:45,172.16.0.8,10.0.0.1,0,3389,tcp,ATTACK,0.3669
2026-04-25 16:14:46,192.168.1.10,1.1.1.1,60333,443,icmp,NORMAL,0.614
2026-04-25 16:14:47,10.0.0.22,10.0.0.1,0,3389,icmp,NORMAL,0.2415
2026-04-25 16:14:48,192.168.1.10,1.1.1.1,0,53,icmp,NORMAL,0.8657
2026-04-25 16:14:49,172.16.0.8,1.1.1.1,51820,3389,icmp,NORMAL,0.9347
2026-04-25 16:14:50,192.168.1.15,192.168.1.1,51820,443,icmp,NORMAL,0.3327
2026-04-25 16:14:51,172.16.0.8,192.168.1.1,51820,53,tcp,NORMAL,0.5159
2026-04-25 16:14:52,10.0.0.22,10.0.0.1,0,53,udp,ATTACK,0.5521
2026-04-25 16:14:53,10.0.0.22,10.0.0.1,0,53,icmp,NORMAL,0.1029
2026-04-25 16:14:54,172.16.0.8,192.168.1.1,0,3389,icmp,ATTACK,0.1788
2026-04-25 16:14:55,172.16.0.8,1.1.1.1,0,443,udp,NORMAL,0.9492
2026-04-25 16:14:56,10.0.0.22,8.8.8.8,44321,443,icmp,NORMAL,0.3728
2026-04-25 16:14:57,172.16.0.8,192.168.1.1,0,443,tcp,NORMAL,0.2238
2026-04-25 16:14:58,172.16.0.8,10.0.0.1,51820,53,udp,NORMAL,0.9224
2026-04-25 16:14:59,10.0.0.22,8.8.8.8,0,3389,tcp,NORMAL,0.2913
2026-04-25 16:15:00,192.168.1.15,8.8.8.8,44321,443,udp,NORMAL,0.9091
2026-04-25 16:15:01,10.0.0.22,10.0.0.1,51820,80,udp,NORMAL,0.479
2026-04-25 16:15:02,192.168.1.15,10.0.0.1,44321,22,udp,NORMAL,0.3531
2026-04-25 16:15:03,172.16.0.8,10.0.0.1,0,3389,tcp,NORMAL,0.5885
2026-04-25 16:15:04,172.16.0.8,192.168.1.1,60333,80,icmp,NORMAL,0.2399
2026-04-25 16:15:05,192.168.1.10,1.1.1.1,60333,53,icmp,ATTACK,0.4857
2026-04-25 16:15:06,10.0.0.22,1.1.1.1,60333,443,udp,NORMAL,0.5256
2026-04-25 16:15:08,172.16.0.8,8.8.8.8,0,443,icmp,NORMAL,0.5153
2026-04-25 16:15:09,192.168.1.10,8.8.8.8,44321,22,udp,NORMAL,0.6581
2026-04-25 16:15:10,10.0.0.22,8.8.8.8,51820,80,icmp,NORMAL,0.4118
2026-04-25 16:15:11,172.16.0.8,192.168.1.1,0,22,udp,NORMAL,0.1646
2026-04-25 16:15:12,192.168.1.15,1.1.1.1,60333,443,tcp,ATTACK,0.516
2026-04-25 16:15:13,10.0.0.22,1.1.1.1,44321,443,tcp,ATTACK,0.9228
2026-04-25 16:15:14,10.0.0.22,1.1.1.1,60333,80,icmp,ATTACK,0.6604
2026-04-25 16:15:15,192.168.1.15,8.8.8.8,0,80,tcp,ATTACK,0.7543
2026-04-25 16:15:16,172.16.0.8,1.1.1.1,51820,443,udp,NORMAL,0.0721
2026-04-25 16:15:17,192.168.1.10,1.1.1.1,51820,80,tcp,NORMAL,0.8326
2026-04-25 16:15:18,192.168.1.15,8.8.8.8,51820,3389,tcp,ATTACK,0.4061
2026-04-25 16:15:19,10.0.0.22,8.8.8.8,51820,443,icmp,ATTACK,0.747
2026-04-25 16:15:20,192.168.1.15,8.8.8.8,44321,22,udp,NORMAL,0.3224
2026-04-25 16:15:21,192.168.1.15,1.1.1.1,60333,3389,tcp,NORMAL,0.732
2026-04-25 16:15:22,10.0.0.22,192.168.1.1,0,53,tcp,NORMAL,0.8589
2026-04-25 16:15:23,172.16.0.8,192.168.1.1,60333,22,icmp,ATTACK,0.4896
2026-04-25 16:15:24,10.0.0.22,1.1.1.1,0,443,tcp,NORMAL,0.7387
2026-04-25 16:15:25,192.168.1.10,192.168.1.1,60333,443,icmp,NORMAL,0.6745
2026-04-25 16:15:26,10.0.0.22,192.168.1.1,51820,80,udp,ATTACK,0.2588
2026-04-25 16:15:27,192.168.1.15,8.8.8.8,60333,22,udp,NORMAL,0.365
2026-04-25 16:15:28,10.0.0.22,10.0.0.1,60333,53,tcp,NORMAL,0.4057
2026-04-25 16:15:29,10.0.0.22,10.0.0.1,44321,53,udp,ATTACK,0.1117
2026-04-25 16:15:30,172.16.0.8,192.168.1.1,51820,3389,udp,NORMAL,0.8681
2026-04-25 16:15:31,192.168.1.15,192.168.1.1,60333,3389,udp,NORMAL,0.8753
2026-04-25 16:15:32,10.0.0.22,1.1.1.1,44321,22,icmp,NORMAL,0.9159
2026-04-25 16:15:33,10.0.0.22,1.1.1.1,51820,3389,tcp,NORMAL,0.1533
2026-04-25 16:15:34,192.168.1.10,10.0.0.1,0,80,tcp,NORMAL,0.4486
2026-04-25 16:15:35,172.16.0.8,192.168.1.1,51820,22,icmp,ATTACK,0.0669
2026-04-25 16:15:36,172.16.0.8,1.1.1.1,51820,22,icmp,NORMAL,0.5568
2026-04-25 16:15:37,192.168.1.15,8.8.8.8,60333,53,icmp,NORMAL,0.2693
2026-04-25 16:15:38,192.168.1.15,8.8.8.8,44321,443,icmp,NORMAL,0.4195
2026-04-25 16:15:39,10.0.0.22,8.8.8.8,60333,3389,udp,NORMAL,0.0914
2026-04-25 16:15:40,10.0.0.22,192.168.1.1,51820,22,tcp,NORMAL,0.0981
2026-04-25 16:15:41,172.16.0.8,1.1.1.1,60333,22,tcp,ATTACK,0.8514
2026-04-25 16:15:42,10.0.0.22,8.8.8.8,51820,53,icmp,ATTACK,0.588
2026-04-25 16:15:43,192.168.1.10,10.0.0.1,0,53,udp,ATTACK,0.0754
2026-04-25 16:15:44,192.168.1.10,192.168.1.1,60333,443,udp,NORMAL,0.7746
2026-04-25 16:15:45,192.168.1.15,192.168.1.1,0,53,icmp,NORMAL,0.0894
2026-04-25 16:15:46,172.16.0.8,10.0.0.1,51820,22,tcp,NORMAL,0.3487
2026-04-25 16:15:47,172.16.0.8,1.1.1.1,60333,22,tcp,NORMAL,0.5163
2026-04-25 16:15:48,10.0.0.22,1.1.1.1,51820,443,tcp,NORMAL,0.2847
2026-04-25 16:15:49,192.168.1.15,10.0.0.1,0,80,udp,NORMAL,0.4549
2026-04-25 16:15:50,172.16.0.8,192.168.1.1,0,443,udp,NORMAL,0.2274
2026-04-25 16:15:51,10.0.0.22,192.168.1.1,44321,443,tcp,NORMAL,0.1708
2026-04-25 16:15:52,10.0.0.22,10.0.0.1,44321,22,udp,NORMAL,0.2789
2026-04-25 16:15:53,192.168.1.15,1.1.1.1,44321,22,udp,NORMAL,0.9417
2026-04-25 16:15:54,192.168.1.15,8.8.8.8,60333,22,tcp,NORMAL,0.5375
2026-04-25 16:15:55,192.168.1.10,1.1.1.1,44321,22,udp,NORMAL,0.6011
2026-04-25 16:15:56,192.168.1.10,1.1.1.1,0,80,tcp,NORMAL,0.7009
2026-04-25 16:15:57,192.168.1.15,8.8.8.8,51820,53,tcp,ATTACK,0.8879
2026-04-25 16:15:58,192.168.1.15,192.168.1.1,60333,80,tcp,ATTACK,0.4778
2026-04-25 16:15:59,172.16.0.8,8.8.8.8,44321,3389,tcp,NORMAL,0.6991
2026-04-25 16:16:00,172.16.0.8,192.168.1.1,60333,22,tcp,NORMAL,0.0685
2026-04-25 16:16:01,172.16.0.8,10.0.0.1,44321,80,udp,NORMAL,0.579
2026-04-25 16:16:02,192.168.1.15,8.8.8.8,51820,443,tcp,ATTACK,0.5397
2026-04-25 16:16:03,10.0.0.22,10.0.0.1,0,53,tcp,ATTACK,0.5707
2026-04-25 16:16:04,192.168.1.15,8.8.8.8,60333,3389,tcp,NORMAL,0.0515
2026-04-25 16:16:05,10.0.0.22,8.8.8.8,0,3389,tcp,NORMAL,0.1237
2026-04-25 16:16:06,10.0.0.22,10.0.0.1,60333,443,icmp,NORMAL,0.87
2026-04-25 16:16:07,192.168.1.10,192.168.1.1,0,80,tcp,ATTACK,0.2669
2026-04-25 16:16:08,192.168.1.15,1.1.1.1,60333,80,tcp,NORMAL,0.0629
2026-04-25 16:16:09,192.168.1.10,8.8.8.8,0,3389,tcp,NORMAL,0.4137
2026-04-25 16:16:10,172.16.0.8,192.168.1.1,51820,443,icmp,NORMAL,0.6042
2026-04-25 16:16:11,172.16.0.8,10.0.0.1,0,3389,udp,NORMAL,0.1762
2026-04-25 16:16:12,10.0.0.22,1.1.1.1,44321,53,icmp,NORMAL,0.0995
2026-04-25 16:16:13,192.168.1.10,1.1.1.1,51820,80,udp,NORMAL,0.7071
2026-04-25 16:16:14,10.0.0.22,192.168.1.1,51820,53,tcp,NORMAL,0.7459
2026-04-25 16:16:15,10.0.0.22,8.8.8.8,0,22,udp,ATTACK,0.4822
2026-04-25 16:16:16,172.16.0.8,10.0.0.1,60333,53,udp,NORMAL,0.8707
2026-04-25 16:16:17,10.0.0.22,1.1.1.1,51820,3389,udp,ATTACK,0.2679
2026-04-25 16:16:18,10.0.0.22,1.1.1.1,44321,22,tcp,NORMAL,0.6171
2026-04-25 16:16:19,192.168.1.10,10.0.0.1,51820,53,udp,NORMAL,0.8931
2026-04-25 16:16:20,172.16.0.8,192.168.1.1,51820,443,udp,NORMAL,0.6823
2026-04-25 16:16:21,192.168.1.10,10.0.0.1,60333,443,icmp,NORMAL,0.8315
2026-04-25 16:16:22,192.168.1.10,1.1.1.1,51820,3389,icmp,NORMAL,0.1247
2026-04-25 16:16:23,10.0.0.22,8.8.8.8,51820,53,tcp,NORMAL,0.1089
2026-04-25 16:16:24,172.16.0.8,10.0.0.1,60333,3389,tcp,ATTACK,0.6776
2026-04-25 16:16:25,192.168.1.15,1.1.1.1,44321,443,icmp,NORMAL,0.3323
2026-04-25 16:16:26,172.16.0.8,8.8.8.8,44321,53,icmp,NORMAL,0.4638
2026-04-25 16:16:27,192.168.1.10,192.168.1.1,0,80,tcp,NORMAL,0.3267
2026-04-25 16:16:28,192.168.1.15,1.1.1.1,0,3389,tcp,ATTACK,0.5101
2026-04-25 16:16:29,192.168.1.15,8.8.8.8,0,3389,udp,ATTACK,0.6133
2026-04-25 16:16:30,10.0.0.22,192.168.1.1,51820,80,icmp,NORMAL,0.3772
2026-04-25 16:16:31,10.0.0.22,1.1.1.1,60333,443,icmp,NORMAL,0.2262
2026-04-25 16:16:32,192.168.1.10,192.168.1.1,60333,443,udp,ATTACK,0.7037
2026-04-25 16:16:33,192.168.1.15,10.0.0.1,44321,443,udp,ATTACK,0.784
2026-04-25 16:16:34,10.0.0.22,192.168.1.1,51820,22,tcp,NORMAL,0.0504
2026-04-25 16:16:35,192.168.1.10,10.0.0.1,60333,22,udp,NORMAL,0.5808
2026-04-25 16:16:36,192.168.1.15,192.168.1.1,0,3389,icmp,NORMAL,0.5036
2026-04-25 16:16:37,172.16.0.8,8.8.8.8,44321,3389,udp,NORMAL,0.3881
2026-04-25 16:16:38,192.168.1.15,1.1.1.1,0,443,tcp,ATTACK,0.4281
2026-04-25 16:16:39,10.0.0.22,10.0.0.1,51820,22,icmp,NORMAL,0.8492
2026-04-25 16:16:40,192.168.1.15,192.168.1.1,51820,53,tcp,NORMAL,0.811
2026-04-25 16:16:41,172.16.0.8,8.8.8.8,44321,22,icmp,NORMAL,0.0927
2026-04-25 16:16:42,10.0.0.22,192.168.1.1,60333,3389,udp,NORMAL,0.774
2026-04-25 16:16:43,172.16.0.8,10.0.0.1,44321,443,icmp,NORMAL,0.7115
2026-04-25 16:16:44,10.0.0.22,1.1.1.1,51820,3389,icmp,NORMAL,0.6761
2026-04-25 16:16:45,192.168.1.15,10.0.0.1,0,53,icmp,NORMAL,0.5726
2026-04-25 16:16:46,192.168.1.15,1.1.1.1,51820,53,icmp,NORMAL,0.3052
2026-04-25 16:16:47,192.168.1.10,192.168.1.1,44321,53,icmp,NORMAL,0.8075
2026-04-25 16:16:48,192.168.1.10,1.1.1.1,60333,80,udp,ATTACK,0.3013
2026-04-25 16:16:49,10.0.0.22,1.1.1.1,60333,22,udp,NORMAL,0.4825
2026-04-25 16:16:50,172.16.0.8,192.168.1.1,60333,443,udp,ATTACK,0.3258
2026-04-25 16:16:51,172.16.0.8,8.8.8.8,0,443,udp,NORMAL,0.0823
2026-04-25 16:16:52,192.168.1.15,10.0.0.1,0,80,icmp,NORMAL,0.8435
2026-04-25 16:16:53,172.16.0.8,1.1.1.1,44321,443,icmp,NORMAL,0.9448
2026-04-25 16:16:54,172.16.0.8,10.0.0.1,44321,22,udp,NORMAL,0.3815
2026-04-25 16:16:55,192.168.1.15,192.168.1.1,51820,22,tcp,ATTACK,0.6658
2026-04-25 16:16:56,192.168.1.10,8.8.8.8,51820,443,icmp,ATTACK,0.1678
2026-04-25 16:16:57,172.16.0.8,192.168.1.1,51820,80,udp,ATTACK,0.8748
2026-04-25 16:16:58,192.168.1.10,192.168.1.1,51820,443,icmp,ATTACK,0.5389
2026-04-25 16:16:59,172.16.0.8,192.168.1.1,51820,3389,tcp,NORMAL,0.4417
2026-04-25 16:17:00,172.16.0.8,8.8.8.8,0,80,icmp,NORMAL,0.5542
2026-04-25 16:17:01,192.168.1.15,8.8.8.8,51820,443,icmp,NORMAL,0.3946
2026-04-25 16:17:02,10.0.0.22,1.1.1.1,44321,80,udp,NORMAL,0.7516
2026-04-25 16:17:03,192.168.1.15,8.8.8.8,0,53,icmp,NORMAL,0.4717
2026-04-25 16:17:04,192.168.1.10,8.8.8.8,0,80,tcp,NORMAL,0.7753
2026-04-25 16:17:05,192.168.1.15,1.1.1.1,51820,443,udp,ATTACK,0.1883
2026-04-25 16:17:06,192.168.1.10,1.1.1.1,44321,443,udp,NORMAL,0.7959
2026-04-25 16:17:07,192.168.1.15,192.168.1.1,44321,53,icmp,NORMAL,0.528
2026-04-25 16:17:08,192.168.1.15,192.168.1.1,44321,53,tcp,NORMAL,0.1231
2026-04-25 16:17:09,192.168.1.15,8.8.8.8,60333,443,tcp,NORMAL,0.4377
2026-04-25 16:17:10,10.0.0.22,10.0.0.1,51820,53,icmp,NORMAL,0.8937
2026-04-25 16:17:11,10.0.0.22,1.1.1.1,0,443,icmp,ATTACK,0.8599
2026-04-25 16:17:12,192.168.1.15,192.168.1.1,44321,53,udp,ATTACK,0.2806
2026-04-25 16:17:13,172.16.0.8,192.168.1.1,44321,80,tcp,ATTACK,0.9478
2026-04-25 16:17:14,192.168.1.10,10.0.0.1,60333,22,icmp,NORMAL,0.078
2026-04-25 16:17:15,192.168.1.10,1.1.1.1,60333,3389,udp,ATTACK,0.0961
2026-04-25 16:17:16,10.0.0.22,10.0.0.1,51820,80,tcp,NORMAL,0.1421
2026-04-25 16:17:17,10.0.0.22,1.1.1.1,60333,22,tcp,ATTACK,0.6311
2026-04-25 16:17:18,192.168.1.10,10.0.0.1,51820,3389,udp,NORMAL,0.0617
2026-04-25 16:17:19,192.168.1.15,1.1.1.1,0,3389,tcp,NORMAL,0.5539
2026-04-25 16:17:20,10.0.0.22,1.1.1.1,51820,22,tcp,NORMAL,0.1269
2026-04-25 16:17:21,10.0.0.22,192.168.1.1,0,22,udp,NORMAL,0.4463
2026-04-25 16:17:22,172.16.0.8,10.0.0.1,44321,443,tcp,ATTACK,0.118
2026-04-25 16:17:23,192.168.1.15,10.0.0.1,0,53,tcp,ATTACK,0.7211
2026-04-25 16:17:24,172.16.0.8,8.8.8.8,51820,443,icmp,NORMAL,0.6618
2026-04-25 16:17:25,10.0.0.22,8.8.8.8,0,443,tcp,NORMAL,0.5289
2026-04-25 16:17:26,192.168.1.10,10.0.0.1,51820,80,icmp,NORMAL,0.1994
2026-04-25 16:17:27,192.168.1.15,10.0.0.1,51820,3389,tcp,NORMAL,0.898
2026-04-25 16:17:28,192.168.1.10,1.1.1.1,60333,3389,icmp,NORMAL,0.3864
2026-04-25 16:17:29,192.168.1.15,8.8.8.8,44321,443,tcp,ATTACK,0.8871
2026-04-25 16:17:30,192.168.1.10,1.1.1.1,60333,22,icmp,NORMAL,0.5151
2026-04-25 16:17:31,172.16.0.8,1.1.1.1,60333,22,tcp,NORMAL,0.5535
2026-04-25 16:17:32,10.0.0.22,192.168.1.1,60333,53,udp,ATTACK,0.6097
2026-04-25 16:17:33,172.16.0.8,1.1.1.1,0,80,tcp,NORMAL,0.3365
2026-04-25 16:17:34,192.168.1.15,10.0.0.1,44321,22,icmp,NORMAL,0.6445
2026-04-25 16:17:35,10.0.0.22,1.1.1.1,60333,443,icmp,ATTACK,0.7583
2026-04-25 16:17:36,192.168.1.15,8.8.8.8,51820,53,tcp,NORMAL,0.9051
2026-04-25 16:17:37,10.0.0.22,1.1.1.1,0,443,udp,NORMAL,0.4512
2026-04-25 16:17:38,192.168.1.15,8.8.8.8,0,80,icmp,ATTACK,0.7792
2026-04-25 16:17:39,192.168.1.10,192.168.1.1,44321,22,tcp,ATTACK,0.7466
2026-04-25 16:17:40,172.16.0.8,1.1.1.1,60333,443,tcp,NORMAL,0.8055
2026-04-25 16:17:41,192.168.1.10,192.168.1.1,0,80,udp,ATTACK,0.4422
2026-04-25 16:17:42,192.168.1.10,8.8.8.8,44321,443,icmp,ATTACK,0.5738
2026-04-25 16:17:43,10.0.0.22,8.8.8.8,60333,53,icmp,NORMAL,0.7293
2026-04-25 16:17:44,192.168.1.10,192.168.1.1,51820,443,icmp,NORMAL,0.7541
2026-04-25 16:17:45,172.16.0.8,192.168.1.1,51820,3389,icmp,NORMAL,0.7471
2026-04-25 16:17:46,10.0.0.22,10.0.0.1,0,22,icmp,ATTACK,0.5768
2026-04-25 16:17:47,10.0.0.22,10.0.0.1,51820,443,icmp,NORMAL,0.1657
2026-04-25 16:17:48,10.0.0.22,8.8.8.8,0,80,udp,NORMAL,0.5425
2026-04-25 16:17:49,172.16.0.8,1.1.1.1,44321,3389,tcp,NORMAL,0.7177
2026-04-25 16:17:50,192.168.1.15,10.0.0.1,0,53,icmp,NORMAL,0.1895
2026-04-25 16:17:51,192.168.1.10,8.8.8.8,60333,80,icmp,ATTACK,0.8736
2026-04-25 16:17:52,10.0.0.22,8.8.8.8,0,443,tcp,ATTACK,0.4624
2026-04-25 16:17:53,192.168.1.10,1.1.1.1,44321,3389,tcp,NORMAL,0.4659
2026-04-25 16:17:54,192.168.1.10,10.0.0.1,51820,3389,icmp,NORMAL,0.2332
2026-04-25 16:17:55,192.168.1.15,192.168.1.1,0,3389,icmp,NORMAL,0.4262
2026-04-25 16:17:56,192.168.1.10,192.168.1.1,0,22,udp,NORMAL,0.1621
2026-04-25 16:17:57,192.168.1.10,192.168.1.1,60333,53,icmp,ATTACK,0.5808
2026-04-25 16:17:58,192.168.1.10,10.0.0.1,60333,53,tcp,NORMAL,0.548
2026-04-25 16:17:59,10.0.0.22,192.168.1.1,60333,22,icmp,ATTACK,0.1056
2026-04-25 16:18:00,192.168.1.15,192.168.1.1,0,80,icmp,NORMAL,0.9272
2026-04-25 16:18:01,192.168.1.15,8.8.8.8,44321,22,udp,NORMAL,0.8834
2026-04-25 16:18:02,192.168.1.10,1.1.1.1,51820,53,icmp,ATTACK,0.4674
2026-04-25 16:18:03,172.16.0.8,10.0.0.1,51820,22,icmp,NORMAL,0.5577
2026-04-25 16:18:04,192.168.1.15,192.168.1.1,44321,80,icmp,ATTACK,0.3446
2026-04-25 16:18:05,172.16.0.8,192.168.1.1,0,443,tcp,ATTACK,0.5534
2026-04-25 16:18:06,10.0.0.22,1.1.1.1,60333,53,tcp,ATTACK,0.1789
2026-04-25 16:18:07,192.168.1.15,10.0.0.1,0,80,udp,NORMAL,0.318
2026-04-25 16:18:08,172.16.0.8,10.0.0.1,44321,22,udp,NORMAL,0.7119
2026-04-25 16:18:09,192.168.1.15,192.168.1.1,51820,22,icmp,ATTACK,0.6324
2026-04-25 16:18:10,10.0.0.22,192.168.1.1,0,443,icmp,NORMAL,0.7425
2026-04-25 16:18:11,10.0.0.22,10.0.0.1,60333,443,tcp,ATTACK,0.0756
2026-04-25 16:18:12,192.168.1.15,1.1.1.1,60333,3389,udp,ATTACK,0.4547
2026-04-25 16:18:13,192.168.1.15,192.168.1.1,0,22,tcp,NORMAL,0.8848
2026-04-25 16:18:14,172.16.0.8,1.1.1.1,60333,3389,udp,ATTACK,0.8988
2026-04-25 16:18:15,10.0.0.22,10.0.0.1,51820,22,udp,ATTACK,0.0989
2026-04-25 16:18:16,192.168.1.15,192.168.1.1,44321,3389,udp,ATTACK,0.4113
2026-04-25 16:18:17,172.16.0.8,1.1.1.1,44321,22,tcp,NORMAL,0.6498
2026-04-25 16:18:18,192.168.1.10,10.0.0.1,51820,80,icmp,ATTACK,0.9295
2026-04-25 16:18:19,192.168.1.10,192.168.1.1,0,22,tcp,NORMAL,0.2356
2026-04-25 16:18:20,192.168.1.10,1.1.1.1,60333,443,udp,ATTACK,0.3741
2026-04-25 16:18:21,192.168.1.15,1.1.1.1,51820,80,icmp,NORMAL,0.2641
2026-04-25 16:18:22,192.168.1.15,1.1.1.1,0,80,icmp,ATTACK,0.9161
2026-04-25 16:18:23,192.168.1.10,10.0.0.1,60333,3389,udp,ATTACK,0.4503
2026-04-25 16:18:24,192.168.1.15,8.8.8.8,0,80,icmp,NORMAL,0.7744
2026-04-25 16:18:25,192.168.1.15,10.0.0.1,51820,443,tcp,NORMAL,0.84
2026-04-25 16:18:26,172.16.0.8,8.8.8.8,60333,443,icmp,ATTACK,0.3103
2026-04-25 16:18:27,172.16.0.8,8.8.8.8,0,3389,udp,NORMAL,0.2793
2026-04-25 16:18:28,10.0.0.22,192.168.1.1,51820,53,icmp,ATTACK,0.9315
2026-04-25 16:18:29,192.168.1.10,192.168.1.1,60333,80,tcp,ATTACK,0.6242
2026-04-25 16:18:30,192.168.1.10,1.1.1.1,0,80,icmp,NORMAL,0.8304
2026-04-25 16:18:31,10.0.0.22,10.0.0.1,60333,3389,icmp,NORMAL,0.2641
2026-04-25 16:18:32,10.0.0.22,10.0.0.1,51820,3389,tcp,ATTACK,0.6419
2026-04-25 16:18:33,10.0.0.22,1.1.1.1,60333,22,udp,NORMAL,0.4407
2026-04-25 16:18:34,192.168.1.15,1.1.1.1,0,443,icmp,NORMAL,0.2806
2026-04-25 16:18:35,192.168.1.10,8.8.8.8,0,3389,udp,ATTACK,0.7978
2026-04-25 16:18:36,172.16.0.8,10.0.0.1,51820,3389,icmp,NORMAL,0.6193
2026-04-25 16:18:37,192.168.1.15,8.8.8.8,44321,53,udp,NORMAL,0.1218
2026-04-25 16:18:38,172.16.0.8,8.8.8.8,44321,443,tcp,NORMAL,0.3773
2026-04-25 16:18:39,172.16.0.8,1.1.1.1,44321,3389,tcp,ATTACK,0.5635
2026-04-25 16:18:40,172.16.0.8,10.0.0.1,44321,53,udp,NORMAL,0.6166
2026-04-25 16:18:41,10.0.0.22,8.8.8.8,0,22,udp,ATTACK,0.5115
2026-04-25 16:18:42,172.16.0.8,1.1.1.1,44321,80,udp,ATTACK,0.1541
2026-04-25 16:18:43,192.168.1.15,10.0.0.1,60333,53,icmp,ATTACK,0.3272
2026-04-25 16:18:44,192.168.1.15,192.168.1.1,44321,80,udp,NORMAL,0.5231
2026-04-25 16:18:45,192.168.1.15,10.0.0.1,60333,443,tcp,NORMAL,0.7994
2026-04-25 16:18:46,192.168.1.10,10.0.0.1,44321,80,tcp,NORMAL,0.7054
2026-04-25 16:18:47,10.0.0.22,8.8.8.8,51820,80,udp,ATTACK,0.9237
2026-04-25 16:18:48,192.168.1.10,10.0.0.1,44321,53,icmp,ATTACK,0.5026
2026-04-25 16:18:49,192.168.1.10,8.8.8.8,60333,3389,udp,NORMAL,0.8269
2026-04-25 16:18:50,192.168.1.15,1.1.1.1,60333,3389,udp,NORMAL,0.6608
2026-04-25 16:18:51,10.0.0.22,192.168.1.1,60333,3389,icmp,NORMAL,0.7501
2026-04-25 16:18:52,192.168.1.10,192.168.1.1,60333,3389,tcp,NORMAL,0.4425
2026-04-25 16:18:53,172.16.0.8,1.1.1.1,60333,443,tcp,NORMAL,0.4925
2026-04-25 16:18:54,10.0.0.22,192.168.1.1,60333,80,tcp,ATTACK,0.8152
2026-04-25 16:18:55,192.168.1.15,8.8.8.8,44321,53,tcp,NORMAL,0.3164
2026-04-25 16:18:56,192.168.1.15,8.8.8.8,51820,22,udp,ATTACK,0.6954
2026-04-25 16:18:57,172.16.0.8,1.1.1.1,0,80,udp,NORMAL,0.6639
2026-04-25 16:18:58,10.0.0.22,8.8.8.8,44321,443,icmp,NORMAL,0.9283
